Date,Open,High,Low,Close,Adj Close,Volume
2020-12-15,1190.000000,1212.000000,1145.000000,1148.000000,1148.000000,376466
2020-12-16,1145.000000,1161.000000,1090.000000,1091.000000,1091.000000,303079
2020-12-17,1095.000000,1103.000000,1054.000000,1068.000000,1068.000000,335873
2020-12-18,1081.000000,1147.000000,1080.000000,1102.000000,1102.000000,470718
2020-12-21,1264.000000,1330.000000,1193.000000,1225.000000,1225.000000,847541
2020-12-22,1208.000000,1234.000000,1188.000000,1197.000000,1197.000000,382905
2020-12-23,1160.000000,1163.000000,1093.000000,1126.000000,1126.000000,428797
2020-12-24,1101.000000,1102.000000,1076.000000,1076.000000,1076.000000,204904
2020-12-28,1052.000000,1072.000000,1045.000000,1069.000000,1069.000000,242579
2020-12-29,1048.000000,1160.000000,1046.000000,1128.000000,1128.000000,559585
2020-12-30,1120.000000,1128.000000,1061.000000,1070.000000,1070.000000,411776
2020-12-31,1065.000000,1092.000000,1035.000000,1065.000000,1065.000000,448952
2021-01-04,1064.000000,1257.000000,1062.000000,1203.000000,1203.000000,1087668
2021-01-05,1248.000000,1249.000000,1130.000000,1147.000000,1147.000000,712823
2021-01-06,1128.000000,1179.000000,1038.000000,1135.000000,1135.000000,1326435
2021-01-07,1062.000000,1071.000000,1034.000000,1035.000000,1035.000000,631261
2021-01-08,1025.000000,1075.000000,1010.000000,1021.000000,1021.000000,757049
2021-01-11,1077.000000,1118.000000,1052.000000,1109.000000,1109.000000,675802
2021-01-12,1074.000000,1123.000000,1051.000000,1057.000000,1057.000000,582063
2021-01-13,1056.000000,1067.000000,1018.000000,1032.000000,1032.000000,573367
2021-01-14,1018.000000,1058.000000,1000.000000,1049.000000,1049.000000,530945
2021-01-15,1071.000000,1127.000000,1050.000000,1090.000000,1090.000000,917276
2021-01-19,1048.000000,1073.000000,1034.000000,1042.000000,1042.000000,555174
2021-01-20,1023.000000,1046.000000,1005.000000,1013.000000,1013.000000,631701
2021-01-21,1014.000000,1039.000000,1000.000000,1000.000000,1000.000000,597761
2021-01-22,1038.000000,1046.000000,1003.000000,1019.000000,1019.000000,628531
2021-01-25,1036.000000,1149.000000,1025.000000,1085.000000,1085.000000,1163713
2021-01-26,1055.000000,1069.000000,1026.000000,1055.000000,1055.000000,681424
2021-01-27,1140.000000,1415.000000,1137.000000,1387.000000,1387.000000,1866140
2021-01-28,1295.000000,1388.000000,1238.000000,1344.000000,1344.000000,1045127
2021-01-29,1389.000000,1537.000000,1277.000000,1464.000000,1464.000000,1628414
2021-02-01,1364.000000,1489.000000,1311.000000,1344.000000,1344.000000,1002168
2021-02-02,1245.000000,1250.000000,1152.000000,1172.000000,1172.000000,668422
2021-02-03,1133.000000,1159.000000,1079.000000,1083.000000,1083.000000,638124
2021-02-04,1047.000000,1050.000000,1011.000000,1012.000000,1012.000000,817449
2021-02-05,1003.000000,1039.000000,1003.000000,1005.000000,1005.000000,657171
2021-02-08,1000.000000,1022.000000,997.000000,998.000000,998.000000,608142
2021-02-09,1014.000000,1025.000000,982.000000,1001.000000,1001.000000,641382
2021-02-10,991.000000,1069.000000,988.000000,1025.000000,1025.000000,1272889
2021-02-11,1006.000000,1060.000000,989.000000,991.000000,991.000000,1030465
2021-02-12,1004.000000,1009.000000,937.000000,942.000000,942.000000,1036529
2021-02-16,947.000000,971.000000,927.000000,956.000000,956.000000,847097
2021-02-17,978.000000,1002.000000,922.000000,924.000000,924.000000,1047391
2021-02-18,965.000000,982.000000,919.000000,935.000000,935.000000,910427
2021-02-19,918.000000,924.000000,866.000000,881.000000,881.000000,1075002
2021-02-22,926.000000,938.000000,886.000000,936.000000,936.000000,945874
2021-02-23,945.000000,1015.000000,877.000000,879.000000,879.000000,1657206
2021-02-24,914.000000,928.000000,824.000000,828.000000,828.000000,960397
2021-02-25,853.000000,1060.000000,833.000000,1023.000000,1023.000000,2564798
2021-02-26,960.000000,1080.000000,921.000000,954.000000,954.000000,1921248
2021-03-01,870.000000,870.000000,833.000000,852.000000,852.000000,794338
2021-03-02,851.000000,867.000000,834.000000,861.000000,861.000000,727202
2021-03-03,851.000000,917.000000,840.000000,916.000000,916.000000,1309461
2021-03-04,899.000000,1035.000000,869.000000,975.000000,975.000000,2049676
2021-03-05,918.000000,1016.000000,866.000000,872.000000,872.000000,1663044
2021-03-08,873.000000,904.000000,845.000000,892.000000,892.000000,751117
2021-03-09,856.000000,863.000000,825.000000,840.000000,840.000000,802166
2021-03-10,806.000000,833.000000,806.000000,825.000000,825.000000,649732
2021-03-11,805.000000,807.000000,785.000000,790.000000,790.000000,582218
2021-03-12,815.000000,819.000000,771.000000,774.000000,774.000000,624662
2021-03-15,767.000000,776.000000,701.000000,706.000000,706.000000,731324
2021-03-16,703.000000,707.000000,674.000000,706.000000,706.000000,780548
2021-03-17,716.000000,722.000000,657.000000,658.000000,658.000000,822611
2021-03-18,680.000000,723.000000,659.000000,714.000000,714.000000,929980
2021-03-19,706.000000,735.000000,667.000000,672.000000,672.000000,845212
2021-03-22,660.000000,666.000000,599.000000,605.000000,605.000000,650469
2021-03-23,612.000000,666.000000,609.000000,650.000000,650.000000,751183
2021-03-24,628.000000,659.000000,609.000000,656.000000,656.000000,795496
2021-03-25,663.000000,712.000000,622.000000,628.000000,628.000000,1162658
2021-03-26,610.000000,647.000000,579.000000,589.000000,589.000000,1003083
2021-03-29,611.000000,637.000000,601.000000,611.000000,611.000000,696999
2021-03-30,611.000000,621.000000,570.000000,571.000000,571.000000,603004
2021-03-31,562.000000,582.000000,548.000000,565.000000,565.000000,612574
2021-04-01,553.000000,558.000000,532.000000,539.000000,539.000000,609702
2021-04-05,513.000000,527.000000,510.000000,514.000000,514.000000,549351
2021-04-06,516.000000,523.000000,504.000000,520.000000,520.000000,373796
2021-04-07,518.000000,520.000000,495.000000,499.000000,499.000000,489544
2021-04-08,487.000000,494.000000,479.000000,486.000000,486.000000,443620
2021-04-09,493.000000,497.000000,473.000000,485.000000,485.000000,382127
2021-04-12,490.000000,505.000000,474.000000,477.000000,477.000000,463325
2021-04-13,475.000000,482.000000,463.000000,469.000000,469.000000,409074
2021-04-14,472.000000,487.000000,466.000000,484.000000,484.000000,494075
2021-04-15,467.000000,470.000000,457.000000,461.000000,461.000000,387624
2021-04-16,460.000000,465.000000,444.000000,448.000000,448.000000,425029
2021-04-19,455.000000,493.000000,452.000000,474.000000,474.000000,832408
2021-04-20,483.000000,514.000000,477.000000,488.000000,488.000000,955367
2021-04-21,494.000000,503.000000,447.000000,451.000000,451.000000,641220
2021-04-22,448.000000,505.000000,445.000000,493.000000,493.000000,1284686
2021-04-23,485.000000,489.000000,449.000000,464.000000,464.000000,713701
2021-04-26,457.000000,468.000000,454.000000,457.000000,457.000000,451752
2021-04-27,455.000000,465.000000,441.000000,445.000000,445.000000,514169
2021-04-28,442.000000,450.000000,435.000000,442.000000,442.000000,605067
2021-04-29,428.000000,464.000000,427.000000,437.000000,437.000000,944747
2021-04-30,450.000000,470.000000,442.000000,463.000000,463.000000,938698
2021-05-03,447.000000,454.000000,436.000000,439.000000,439.000000,674709
2021-05-04,456.000000,500.000000,451.000000,464.000000,464.000000,1401209
2021-05-05,452.000000,468.000000,434.000000,447.000000,447.000000,87126
2021-05-06,448.000000,475.000000,440.000000,442.000000,442.000000,1025125
2021-05-07,442.000000,444.000000,402.000000,406.000000,406.000000,1044006
2021-05-10,403.000000,432.000000,393.000000,432.000000,432.000000,957722
2021-05-11,469.000000,495.000000,447.000000,478.000000,478.000000,2128727
2021-05-12,507.000000,631.000000,504.000000,606.000000,606.000000,2553677
2021-05-13,554.000000,554.000000,499.000000,518.000000,518.000000,1876149
2021-05-14,478.000000,478.000000,421.000000,425.000000,425.000000,1243264
2021-05-17,438.000000,473.000000,427.000000,447.000000,447.000000,1263758
2021-05-18,438.000000,459.000000,423.000000,455.000000,455.000000,998590
2021-05-19,503.000000,556.000000,483.000000,489.000000,489.000000,2436096
2021-05-20,468.000000,479.000000,441.000000,449.000000,449.000000,914722
2021-05-21,437.000000,449.000000,429.000000,438.000000,438.000000,1005663
2021-05-24,427.000000,427.000000,403.000000,409.000000,409.000000,663291
2021-05-25,407.000000,420.000000,404.000000,409.000000,409.000000,792962
2021-05-26,400.500000,402.500000,377.799988,381.200012,381.200012,1491860
2021-05-27,374.000000,374.399994,349.200012,352.700012,352.700012,1395630
2021-05-28,347.500000,362.200012,344.799988,361.600006,361.600006,1228570
2021-06-01,347.000000,374.399994,344.799988,372.100006,372.100006,1278650
2021-06-02,366.799988,372.600006,351.600006,359.799988,359.799988,1360950
2021-06-03,375.600006,384.100006,361.299988,368.399994,368.399994,1611870
2021-06-04,352.000000,352.000000,338.100006,341.399994,341.399994,1432770
2021-06-07,339.100006,344.799988,330.000000,330.700012,330.700012,988120
2021-06-08,328.100006,347.399994,326.500000,336.799988,336.799988,1374240
2021-06-09,331.200012,348.200012,330.600006,345.700012,345.700012,1004640
2021-06-10,331.299988,333.700012,313.299988,315.100006,315.100006,1672390
2021-06-11,306.000000,306.399994,297.399994,300.399994,300.399994,1299460
2021-06-14,299.700012,313.600006,298.200012,304.799988,304.799988,1242120
2021-06-15,307.200012,318.700012,305.299988,315.000000,315.000000,1316560
2021-06-16,309.000000,331.700012,300.500000,319.399994,319.399994,2862720
2021-06-17,320.399994,326.899994,300.000000,317.200012,317.200012,2468420
2021-06-18,338.600006,361.200012,325.600006,358.899994,358.899994,4194010
2021-06-21,339.600006,355.000000,316.700012,324.600006,324.600006,1922390
2021-06-22,328.299988,330.100006,300.000000,300.000000,300.000000,1505400
2021-06-23,294.100006,296.100006,286.799988,291.600006,291.600006,1703870
2021-06-24,280.000000,285.100006,278.700012,282.100006,282.100006,1448460
2021-06-25,281.000000,285.600006,275.100006,275.399994,275.399994,1417670
2021-06-28,272.200012,281.700012,270.600006,275.100006,275.100006,1175210
2021-06-29,272.200012,284.799988,271.399994,283.399994,283.399994,1327460
2021-06-30,286.799988,289.500000,275.899994,279.799988,279.799988,1170480
2021-07-01,274.500000,278.600006,271.500000,272.799988,272.799988,1175480
2021-07-02,262.799988,274.100006,259.500000,271.299988,271.299988,1428340
2021-07-06,267.799988,292.899994,267.500000,280.399994,280.399994,2454550
2021-07-07,276.399994,295.600006,275.399994,281.600006,281.600006,1960310
2021-07-08,318.399994,322.399994,301.600006,308.899994,308.899994,4358520
2021-07-09,294.899994,297.899994,275.700012,279.600006,279.600006,2059450
2021-07-12,279.000000,281.000000,272.200012,275.600006,275.600006,1004010
2021-07-13,275.500000,281.799988,266.299988,280.299988,280.299988,2408030
2021-07-14,270.100006,285.399994,267.000000,270.700012,270.700012,2988090
2021-07-15,280.899994,286.100006,273.899994,276.899994,276.899994,3387980
2021-07-16,267.700012,294.500000,265.000000,293.600006,293.600006,2976060
2021-07-19,318.799988,387.399994,314.799988,356.500000,356.500000,7301040
2021-07-20,351.700012,360.700012,304.100006,311.000000,311.000000,3211810
2021-07-21,300.399994,302.000000,280.299988,281.600006,281.600006,2073490
2021-07-22,283.899994,295.600006,278.100006,288.399994,288.399994,2807220
2021-07-23,279.399994,288.200012,278.399994,286.799988,286.799988,2203620
2021-07-26,291.700012,296.899994,280.200012,280.399994,280.399994,1858710
2021-07-27,289.200012,316.000000,289.000000,293.799988,293.799988,4438690
2021-07-28,289.500000,302.200012,275.600006,282.899994,282.899994,2949110
2021-07-29,279.899994,279.899994,272.000000,275.000000,275.000000,1903840
2021-07-30,289.299988,290.000000,275.200012,285.399994,285.399994,3009260
2021-08-02,280.000000,303.700012,278.399994,301.500000,301.500000,2893250
2021-08-03,294.700012,306.500000,278.700012,279.100006,279.100006,3037970
2021-08-04,286.600006,287.899994,274.100006,278.299988,278.299988,2129420
2021-08-05,274.399994,274.899994,267.799988,268.200012,268.200012,1595280
2021-08-06,265.000000,266.600006,257.500000,257.899994,257.899994,2155820
2021-08-09,257.299988,261.000000,250.600006,254.000000,254.000000,1502010
2021-08-10,249.600006,252.500000,243.100006,247.500000,247.500000,2235250
2021-08-11,243.600006,247.300003,235.800003,237.399994,237.399994,2407240
2021-08-12,238.899994,240.800003,226.100006,229.500000,229.500000,1956470
2021-08-13,225.500000,232.100006,223.600006,230.199997,230.199997,1624900
2021-08-16,239.100006,246.500000,231.000000,231.399994,231.399994,2754600
2021-08-17,241.699997,260.500000,236.800003,242.199997,242.199997,4789690
2021-08-18,247.399994,270.600006,242.100006,267.000000,267.000000,3954130
2021-08-19,286.500000,292.399994,265.399994,280.299988,280.299988,7155770
2021-08-20,273.899994,276.200012,245.500000,249.000000,249.000000,3534470
2021-08-23,238.500000,238.600006,230.000000,236.000000,236.000000,1828620
2021-08-24,234.399994,237.500000,232.399994,235.000000,235.000000,1759170
2021-08-25,234.100006,235.399994,226.000000,227.000000,227.000000,1970130
2021-08-26,231.899994,246.100006,228.800003,241.399994,241.399994,4834020
2021-08-27,235.199997,236.300003,220.500000,223.100006,223.100006,3022460
2021-08-30,219.600006,223.800003,217.500000,219.600006,219.600006,2004690
2021-08-31,221.800003,224.600006,218.000000,218.100006,218.100006,2351060
2021-09-01,216.100006,219.399994,207.699997,210.899994,210.899994,2781810
2021-09-02,206.399994,215.500000,206.000000,209.300003,209.300003,2522340
2021-09-03,214.899994,217.699997,208.699997,212.399994,212.399994,2624690
2021-09-07,213.899994,222.100006,213.100006,218.699997,218.699997,2606550
2021-09-08,225.000000,230.699997,217.899994,218.800003,218.800003,4189390
2021-09-09,221.300003,227.000000,211.500000,226.100006,226.100006,4097500
2021-09-10,214.100006,240.600006,211.100006,238.600006,238.600006,4589850
2021-09-13,223.300003,241.800003,221.399994,225.699997,225.699997,5975180
2021-09-14,220.399994,236.399994,218.199997,231.000000,231.000000,4981000
2021-09-15,224.399994,231.600006,214.699997,217.000000,217.000000,4185370
2021-09-16,219.100006,226.600006,210.399994,213.800003,213.800003,4248600
2021-09-17,215.600006,235.800003,213.300003,234.800003,234.800003,6152820
2021-09-20,262.600006,308.100006,253.600006,273.100006,273.100006,10458060
2021-09-21,260.299988,281.799988,252.000000,258.600006,258.600006,7307120
2021-09-22,248.800003,253.699997,228.800003,236.800003,236.800003,5991940
2021-09-23,225.199997,226.300003,213.199997,214.800003,214.800003,4814600
2021-09-24,222.199997,222.699997,203.800003,204.899994,204.899994,4710160
2021-09-27,206.199997,210.399994,201.800003,207.399994,207.399994,2986410
2021-09-28,220.800003,247.000000,217.500000,239.300003,239.300003,8831680
2021-09-29,237.899994,248.199997,233.300003,245.300003,245.300003,5127170
2021-09-30,235.600006,251.899994,227.100006,245.500000,245.500000,6333170
2021-10-01,237.800003,250.300003,223.399994,232.100006,232.100006,5410550
2021-10-04,232.500000,254.800003,229.399994,241.699997,241.699997,6197240
2021-10-05,238.600006,241.699997,221.800003,229.899994,229.899994,3856460
2021-10-06,235.000000,250.600006,223.300003,224.399994,224.399994,5811700
2021-10-07,218.000000,218.300003,210.800003,212.500000,212.500000,2917350
2021-10-08,208.100006,211.100006,203.600006,205.899994,205.899994,3967350
2021-10-11,208.899994,210.399994,198.100006,210.100006,210.100006,3250110
2021-10-12,205.100006,210.899994,200.300003,203.699997,203.699997,2929290
2021-10-13,202.000000,208.199997,197.000000,197.899994,197.899994,3631200
2021-10-14,188.500000,189.699997,181.300003,181.600006,181.600006,3230050
2021-10-15,179.199997,182.600006,174.100006,181.699997,181.699997,2936390
2021-10-18,185.500000,186.300003,175.800003,175.800003,175.800003,2165630
2021-10-19,174.500000,176.800003,172.199997,173.699997,173.699997,2155190
2021-10-20,174.199997,174.899994,170.300003,171.100006,171.100006,2224990
2021-10-21,173.000000,174.199997,162.100006,163.399994,163.399994,2551820
2021-10-22,163.399994,173.899994,160.699997,167.800003,167.800003,4004800
2021-10-25,165.899994,170.600006,160.399994,160.600006,160.600006,2239240
2021-10-26,157.899994,170.800003,157.699997,164.899994,164.899994,3738630
2021-10-27,164.500000,171.800003,159.000000,170.699997,170.699997,3576380
2021-10-28,166.600006,167.699997,162.199997,163.000000,163.000000,2532200
2021-10-29,169.300003,169.699997,163.399994,164.399994,164.399994,2807580
2021-11-01,162.600006,170.000000,160.600006,161.300003,161.300003,2398210
2021-11-02,160.699997,160.699997,154.500000,155.000000,155.000000,2740230
2021-11-03,155.100006,156.899994,144.699997,146.300003,146.300003,3788340
2021-11-04,144.100006,152.800003,142.600006,149.399994,149.399994,3688780
2021-11-05,147.199997,158.800003,146.500000,157.500000,157.500000,3785860
2021-11-08,154.000000,162.600006,153.300003,157.699997,157.699997,2677840
2021-11-09,159.800003,167.899994,159.199997,161.899994,161.899994,4275600
2021-11-10,167.100006,172.500000,157.699997,166.199997,166.199997,5570080
2021-11-11,160.800003,163.699997,155.899994,161.199997,161.199997,2593490
2021-11-12,157.100006,159.199997,151.600006,152.399994,152.399994,2773830
2021-11-15,149.800003,157.300003,149.500000,149.500000,149.500000,2746350
2021-11-16,151.500000,151.699997,146.800003,150.199997,150.199997,2262070
2021-11-17,149.800003,154.600006,148.500000,153.899994,153.899994,2930820
2021-11-18,151.800003,159.300003,150.699997,156.300003,156.300003,2979530
2021-11-19,157.100006,161.800003,154.000000,159.300003,159.300003,3194170
2021-11-22,154.100006,164.199997,152.399994,163.100006,163.100006,3457060
2021-11-23,163.199997,168.100006,156.500000,157.600006,157.600006,4613620
2021-11-24,163.600006,167.800003,152.899994,154.100006,154.100006,4403220
2021-11-26,182.000000,220.000000,177.699997,211.800003,211.800003,8885900
2021-11-29,180.100006,182.399994,161.000000,168.399994,168.399994,5251990
2021-11-30,183.000000,205.800003,177.399994,205.199997,205.199997,8548930
2021-12-01,183.199997,228.199997,172.699997,227.600006,227.600006,8183490
2021-12-02,217.000000,223.100006,200.899994,208.000000,208.000000,8698460
2021-12-03,205.000000,262.200012,202.600006,235.000000,235.000000,11666730
2021-12-06,222.600006,234.699997,205.699997,207.300003,207.300003,6974340
2021-12-07,189.500000,189.699997,169.199997,172.800003,172.800003,4832810
2021-12-08,170.699997,174.100006,157.500000,157.899994,157.899994,3982440
2021-12-09,158.199997,169.399994,154.000000,164.199997,164.199997,6124230
2021-12-10,152.800003,160.600006,148.399994,149.199997,149.199997,5898500
2021-12-13,150.899994,160.199997,150.500000,157.399994,157.399994,5278580
2021-12-14,165.699997,173.199997,159.100006,161.699997,161.699997,7016970
2021-12-15,163.500000,173.000000,144.500000,144.800003,144.800003,8217930
2021-12-16,140.800003,160.899994,140.000000,153.500000,153.500000,6257810
2021-12-17,162.500000,168.199997,152.000000,161.000000,161.000000,7863260
2021-12-20,183.300003,192.899994,167.899994,169.500000,169.500000,7946470
2021-12-21,161.399994,167.500000,154.800003,157.500000,157.500000,5008140
2021-12-22,157.000000,157.000000,143.699997,143.699997,143.699997,4122920
2021-12-23,141.800003,142.500000,138.899994,141.500000,141.500000,3182090
2021-12-27,139.699997,142.500000,135.199997,136.100006,136.100006,3034450
2021-12-28,135.199997,137.300003,131.100006,131.100006,131.100006,3819130
2021-12-29,130.899994,133.100006,124.500000,126.400002,126.400002,3353710
2021-12-30,125.000000,127.699997,121.800003,126.000000,126.000000,2625780
2021-12-31,125.400002,127.599998,122.500000,124.300003,124.300003,2820520
2022-01-03,121.699997,125.400002,117.800003,118.099998,118.099998,3386080
2022-01-04,116.699997,123.099998,116.199997,117.699997,117.699997,4571170
2022-01-05,119.000000,131.800003,115.099998,131.800003,131.800003,7749220
2022-01-06,132.300003,136.000000,126.699997,132.500000,132.500000,7577760
2022-01-07,132.300003,137.399994,125.800003,126.699997,126.699997,6271460
2022-01-10,134.199997,144.800003,122.699997,123.500000,123.500000,10133350
2022-01-11,125.900002,129.800003,116.300003,116.699997,116.699997,6847580
2022-01-12,114.400002,118.400002,111.599998,115.099998,115.099998,4886620
2022-01-13,114.500000,127.199997,112.699997,125.500000,125.500000,6249980
2022-01-14,132.000000,133.100006,121.300003,122.800003,122.800003,8221550
2022-01-18,130.800003,138.800003,130.399994,136.800003,136.800003,9271160
2022-01-19,132.800003,143.800003,131.699997,142.000000,142.000000,8055150
2022-01-20,136.699997,152.600006,128.600006,151.100006,151.100006,8320910
2022-01-21,155.199997,172.500000,150.500000,172.000000,172.000000,14622020
2022-01-24,192.399994,223.899994,173.000000,176.800003,176.800003,20326760
2022-01-25,196.300003,206.600006,171.600006,179.500000,179.500000,17712670
2022-01-26,167.600006,191.000000,156.000000,184.300003,184.300003,15950070
2022-01-27,170.899994,194.000000,165.699997,186.500000,186.500000,11290100
2022-01-28,181.000000,193.000000,168.000000,169.500000,169.500000,11273690
2022-01-31,172.000000,174.199997,152.100006,152.199997,152.199997,7028570
2022-02-01,147.800003,154.300003,135.000000,135.699997,135.699997,5940820
2022-02-02,134.100006,139.399994,130.100006,131.100006,131.100006,6249170
2022-02-03,143.600006,156.899994,138.000000,154.699997,154.699997,9656910
2022-02-04,152.100006,158.899994,139.100006,146.399994,146.399994,8542200
2022-02-07,141.500000,143.899994,135.800003,140.300003,140.300003,4974930
2022-02-08,138.500000,142.199997,130.100006,130.899994,130.899994,6019570
2022-02-09,125.199997,127.500000,123.099998,123.400002,123.400002,4800170
2022-02-10,132.800003,145.199997,123.699997,140.600006,140.600006,12009830
2022-02-11,140.100006,175.399994,138.500000,166.600006,166.600006,16472130
2022-02-14,169.600006,185.800003,166.399994,169.300003,169.300003,14980100
2022-02-15,151.800003,157.800003,148.199997,148.899994,148.899994,7579980
2022-02-16,151.899994,156.600006,139.000000,140.300003,140.300003,7927850
2022-02-17,151.800003,165.500000,150.899994,164.199997,164.199997,10377100
2022-02-18,166.600006,176.399994,162.699997,170.100006,170.100006,11096250
2022-02-22,173.399994,182.399994,163.500000,168.199997,168.199997,11454840
2022-02-23,161.899994,184.000000,161.100006,182.800003,182.800003,10229930
2022-02-24,213.399994,213.899994,172.800003,174.399994,174.399994,12502180
2022-02-25,172.300003,177.600006,160.300003,163.699997,163.699997,8107560
2022-02-28,182.300003,185.500000,170.300003,175.399994,175.399994,9686430
2022-03-01,182.100006,207.600006,178.600006,203.399994,203.399994,10886820
2022-03-02,200.100006,202.300003,181.699997,184.399994,184.399994,7314590
2022-03-03,181.600006,193.600006,177.899994,186.399994,186.399994,7477770
2022-03-04,202.000000,211.000000,196.600006,198.500000,198.500000,10637290
2022-03-07,199.800003,225.000000,199.300003,224.000000,224.000000,8620200
2022-03-08,221.899994,234.699997,203.100006,220.100006,220.100006,10743080
2022-03-09,203.399994,209.800003,198.300003,207.500000,207.500000,6361310
2022-03-10,211.500000,213.100006,193.399994,193.699997,193.699997,5637240
2022-03-11,184.800003,200.399994,184.199997,199.199997,199.199997,5224540
2022-03-14,198.300003,218.000000,189.199997,208.800003,208.800003,7578340
2022-03-15,205.800003,213.500000,189.500000,199.699997,199.699997,6347690
2022-03-16,188.399994,193.300003,168.600006,170.500000,170.500000,6997730
2022-03-17,170.600006,172.699997,162.100006,166.199997,166.199997,4057610
2022-03-18,170.000000,171.899994,151.899994,153.300003,153.300003,5495010
2022-03-21,153.399994,159.399994,145.100006,150.899994,150.899994,5430540
2022-03-22,147.000000,149.399994,144.800003,147.199997,147.199997,4080200
2022-03-23,153.300003,155.000000,145.699997,146.500000,146.500000,4527950
2022-03-24,146.300003,149.000000,139.899994,141.399994,141.399994,4025280
2022-03-25,140.000000,145.500000,135.300003,135.899994,135.899994,5364160
2022-03-28,137.699997,146.000000,132.300003,132.500000,132.500000,6011150
2022-03-29,127.000000,128.100006,122.000000,123.300003,123.300003,7102110
2022-03-30,124.599998,131.199997,121.599998,125.500000,125.500000,5462210
2022-03-31,126.400002,135.699997,125.800003,134.600006,134.600006,5114830
2022-04-01,131.300003,135.699997,127.000000,127.500000,127.500000,5494960
2022-04-04,126.000000,127.500000,117.400002,117.800003,117.800003,4194910
2022-04-05,120.000000,132.800003,118.400002,132.199997,132.199997,7559240
2022-04-06,138.899994,148.000000,135.199997,136.399994,136.399994,10799230
2022-04-07,138.199997,142.100006,129.399994,131.300003,131.300003,6710060
2022-04-08,133.500000,135.699997,125.699997,131.000000,131.000000,6691980
2022-04-11,135.199997,142.000000,132.699997,141.600006,141.600006,6986520
2022-04-12,136.800003,144.699997,131.899994,144.000000,144.000000,7630820
2022-04-13,144.699997,145.199997,128.300003,129.399994,129.399994,6125230
2022-04-14,126.199997,134.300003,123.000000,133.399994,133.399994,5804990
2022-04-18,135.600006,136.000000,128.899994,131.199997,131.199997,6418560
2022-04-19,130.600006,131.699997,119.199997,121.300003,121.300003,5780230
2022-04-20,118.099998,121.599998,115.599998,117.000000,117.000000,6574110
2022-04-21,113.800003,133.300003,113.400002,130.199997,130.199997,10083770
2022-04-22,130.699997,155.699997,129.199997,153.899994,153.899994,14410110
2022-04-25,157.300003,167.899994,147.500000,148.500000,148.500000,14141840
2022-04-26,152.699997,173.399994,152.500000,172.300003,172.300003,11974360
2022-04-27,172.699997,178.000000,162.100006,177.500000,177.500000,12710970
2022-04-28,164.000000,171.100006,152.500000,163.600006,163.600006,9267880
2022-04-29,167.300003,184.199997,159.800003,182.699997,182.699997,9752430
2022-05-02,183.800003,197.600006,177.000000,178.399994,178.399994,12174310
2022-05-03,174.899994,177.500000,162.000000,163.100006,163.100006,7911140
2022-05-04,159.600006,163.199997,138.600006,140.600006,140.600006,9255520
2022-05-05,145.699997,183.100006,144.100006,177.600006,177.600006,13208840
2022-05-06,181.399994,196.500000,173.000000,173.800003,173.800003,13218050
2022-05-09,185.500000,197.500000,182.500000,194.899994,194.899994,11617170
2022-05-10,180.399994,196.300003,179.199997,185.000000,185.000000,8481710
2022-05-11,186.100006,189.000000,171.000000,183.000000,183.000000,9913820
2022-05-12,187.500000,193.500000,176.399994,178.199997,178.199997,7984240
2022-05-13,167.800003,170.899994,160.500000,161.100006,161.100006,6382920
2022-05-16,159.600006,161.199997,150.399994,150.899994,150.899994,5184740
2022-05-17,144.199997,149.600006,142.100006,145.199997,145.199997,5546290
2022-05-18,149.699997,178.199997,148.500000,176.500000,176.500000,9000200
2022-05-19,181.300003,183.100006,158.800003,159.800003,159.800003,9015750
2022-05-20,152.199997,178.399994,151.100006,160.100006,160.100006,10898800
2022-05-23,156.100006,164.199997,153.000000,157.399994,157.399994,5963970
2022-05-24,161.300003,169.000000,156.399994,157.500000,157.500000,7903770
2022-05-25,162.100006,162.300003,150.399994,152.800003,152.800003,4983190
2022-05-26,150.699997,151.600006,147.600006,150.899994,150.899994,4046590
2022-05-27,145.300003,147.100006,141.500000,142.100006,142.100006,3749010
2022-05-31,146.199997,151.000000,137.100006,138.399994,138.399994,5179360
2022-06-01,135.699997,147.699997,133.600006,136.899994,136.899994,6164450
2022-06-02,137.699997,139.000000,129.300003,132.600006,132.600006,4497650
2022-06-03,136.300003,139.000000,133.300003,134.600006,134.600006,5124920
2022-06-06,130.600006,135.199997,129.600006,131.800003,131.800003,4477380
2022-06-07,137.000000,137.399994,126.300003,126.900002,126.900002,4156920
2022-06-08,128.899994,131.000000,125.500000,126.500000,126.500000,4264420
2022-06-09,129.800003,136.500000,126.699997,135.500000,135.500000,5401930
2022-06-10,143.800003,152.600006,141.699997,147.899994,147.899994,9376900
2022-06-13,166.100006,181.000000,158.500000,178.000000,178.000000,11631750
2022-06-14,175.800003,179.600006,167.000000,169.800003,169.800003,6888820
2022-06-15,163.800003,164.500000,147.000000,155.500000,155.500000,8424800
2022-06-16,166.699997,176.300003,164.899994,169.500000,169.500000,9072490
2022-06-17,168.899994,172.899994,159.399994,161.899994,161.899994,5803860
2022-06-21,153.000000,157.800003,148.699997,157.800003,157.800003,4461260
2022-06-22,161.399994,162.300003,147.500000,148.500000,148.500000,5114820
2022-06-23,146.600006,153.800003,145.899994,147.899994,147.899994,4421610
2022-06-24,144.000000,144.399994,140.500000,143.899994,143.899994,3738330
